gaTrackerData.jobId,icon,name,highlightPhrase
3464979843,health,Health Insurance,Better than average health care.  Several options to choose from with fair premiums. 
3431128515,health,Health Insurance,Health insurance program is very comprehensive and heavily subsidized by the company and provides different options to best suit your needs
3431128515,vacation,Vacation & Paid Time Off,"Unlimited PTO, just get done what you need to accomplish and they are very respectful."
3431128515,dental,Dental Insurance,"Had a Route canal and Crown put in, only paid $150 out of $700"
3440728948,wfh,Work From Home,1 or 2 days of WAH.
3440728948,health,Health Insurance,Average health care plan compares to others.
3440728948,retirement,401K Plan,matching up to 6% of your total contribution
3353460197,vacation,Vacation & Paid Time Off,"Time off is time off, you accumulate leave like most places and can take it anytime you wish."
3353460197,health,Health Insurance,"Health insurance is good, but it is expensive"
3353460197,retirement,401K Plan,401k match is the best I have ever seen from a company.
3331683590,discount,Employee Discount,Free usage of App and meetings throughout internships
3331683590,retirement,401K Plan,Good benefits with option for tuition reimbursment
3331683590,health,Health Insurance,The benefit paid amount seemed to be on the low side.  You had a high deductible. 
3443691208,retirement,401K Plan,"Only a 3% match of 401K contributions, and it takes many years to be fully vested. I would expect more of a match and a shorter vesting period (2 years would be reasonable,  5+ feels ridiculous)."
3443691208,health,Health Insurance,Health insurance is very good. However it is on the expensive side compared to some companies. 
3443691208,wfh,Work From Home,"You're able to work from home as needed / have a flexible schedule. As long as you get your work done, no one cares much if it was done at the office or not. "
3433688473,retirement,401K Plan,"They offer a 4% contribution (regardless of whether you contribute or not)  plus up to 3.5% match on top of it, so basically they offer 7.5% annually"
3433688473,health,Health Insurance,"Ugh, it's the worst of the worst, I work in Boston under a health plan from BCBS of Michigan -_- . The deductible is high and the insurance kicks in after that with a 20% co-insurance with a very weak network down here in Massachusetts (I'm not sure about the situation in Michigan) but I'm pretty sure the situation is shitty as well in all the other office location across the country."
3433688473,wfh,Work From Home,you can work from home based on manager approval. Some managers are more flexible with it than others.  Cross your fingers you get a good one.
3431171592,retirement,401K Plan,Great for interns too as well. 
3431171592,health,Health Insurance,Package options were mediocre and expensive 
3431171592,vacation,Vacation & Paid Time Off,Everyone wants the same days off so submit requests in advance 
3155672412,health,Health Insurance,Good plans and reasonable out of pocket amounts
3155672412,retirement,401K Plan,3% matching but you have to stay 2 years before you can keep it
3445132199,health,Health Insurance,Aetna - 2 Plans 
3445132199,vacation,Vacation & Paid Time Off,"3 Weeks, Builds up every 2 weeks by 6.46hrs
Will increase if you've been there like enough"
3445132199,wfh,Work From Home,"Not all projects can be done at home, but if so they are pretty flexible with work from home. It's important to be able to make your meetings though."
3398353355,health,Health Insurance,"Two options, basic and high deductible.  Free coverage for employee and dependents for vision and dental.  Amazing.  "
3398353355,retirement,401K Plan,401K through Fidelity with better than market returns.  Match up to 6% and add 3.5% automatically at end of year.  Hard to beat that.  
3398353355,vacation,Vacation & Paid Time Off,"Decent amount of time off, but you have to use some of it for the winter/xmas break at year end."
3449835103,retirement,401K Plan,Great for interns too as well. 
3449835103,health,Health Insurance,Package options were mediocre and expensive 
3449835103,vacation,Vacation & Paid Time Off,Everyone wants the same days off so submit requests in advance 
3464378766,health,Health Insurance,Good health insurance it can definitely be improved. its got somehow of a high detectable 
3464378766,vacation,Vacation & Paid Time Off,Minimal time off and sometimes you couldn’t even take off
3422476860,health,Health Insurance,Aetna PPO or HMO option both are equally exceptional and affordable for a full time employee and their dependents 
3422476860,matPatLeave,Maternity & Paternity Leave,This benefit is great to have.
3422476860,retirement,401K Plan,I have heard Redfin does not match employee contributions so only giving 3 stars.
3456820660,health,Health Insurance,Great benefits at Glassdoor.  Now that I left and am paying COBRA I know exactly how much Glassdoor was investing in my benefits on a monthly basis.
3456820660,vacation,Vacation & Paid Time Off,Unlimited PTO for non-exempt employees with manager's approval
3456820660,food,Free Lunch or Snacks,"Great mix of healthy snacks like cereal, eggs, guacamole, hummus and more!"
3463984511,vacation,Vacation & Paid Time Off,Sick days are roll into PTO days. That make the average amount vacation days lower than other places I have been at. 
3463984511,retirement,401K Plan,401k plan offers 3% matching when contributing 6% with long 5 years full vesting.
3463984511,health,Health Insurance,"Standard health insurance, but adding family member is more expensive than my previous employments."
3447328389,health,Health Insurance,Benefits are great and in line with other businesses 
3324250837,vacation,Vacation & Paid Time Off,"Time off is time off, you accumulate leave like most places and can take it anytime you wish."
3324250837,health,Health Insurance,"Health insurance is good, but it is expensive"
3324250837,retirement,401K Plan,401k match is the best I have ever seen from a company.
3372622780,retirement,401K Plan,The company will match contribution to a certain %
3372622780,health,Health Insurance,As good as it currently gets in the US
3372622780,vacation,Vacation & Paid Time Off,Start with 3 weeks and goes up from there
3449490259,health,Health Insurance,There are three different plans and affordable cost. Employees can choose per their need and requirement.
3449490259,vacation,Vacation & Paid Time Off,"Depends upon the client, if client agrees with the time off. Managers do not have any issue giving time off. 
Plan for a back-up while you are away."
3449490259,dental,Dental Insurance,Two options to select from - coverage up to $2k including braces and dentures.
3463110979,health,Health Insurance,You can find better and cheaper health and dental insurance on your own.
3360782158,health,Health Insurance,"Different prices, according to your needs.  I just changed from Gold to silver, $20 dollar difference per pay check.  Not too high of a deductible. "
3360782158,vacation,Vacation & Paid Time Off,"three weeks off vacation, great about sick leave, it accumulates. "
3360782158,retirement,401K Plan,"not super clear on how i should be managing it, but i seem to be saving money"
3434810130,health,Health Insurance,"It's a good price for decent coverage and we have a few different options to pick from. Also, no penalty for adding spouses, even if they have coverage offered at their own place of employment."
3434810130,retirement,401K Plan,Great place to learn as an intern though not much benefits are provided
3434810130,vacation,Vacation & Paid Time Off,"Pretty good. 4 weeks PTO, plus the week  shutdown between Christmas and New Year's and holidays. So really, 6 weeks if that's all factored in."
3441267442,health,Health Insurance,"the best thing was the coverage.  The choices of insurance, and the amount the company paid on your behalf.  All were solid choices to choose from"
3441267442,vacation,Vacation & Paid Time Off,Vacation time is average for San Antonio. 
3466002330,health,Health Insurance,Nothing much its general 
3466002330,vacation,Vacation & Paid Time Off,Average number of paid leaves 
3424967938,health,Health Insurance,"Great coverage of Health, Dental and Vision"
3424967938,retirement,401K Plan,401K Matching program is great
3424967938,vacation,Vacation & Paid Time Off,industry standard PTO plus holiday and Year-end closure
3443521755,wfh,Work From Home,It’s ingrained in the culture.  Appirio makes WFH work!
3447640810,matPatLeave,Maternity & Paternity Leave,Overall benefits at Samsara are extremely competitive 
3447640810,retirement,401K Plan,Competitive matching up to 4%
3447640810,vacation,Vacation & Paid Time Off,"unlimited PTO, managers take off whenever they want "
3446129663,health,Health Insurance,There are many different options at a very low cost. HMSA or Kaiser and different types of PPO plans. 
3446129663,retirement,401K Plan,Up to 6% matched 401k
3446129663,vacation,Vacation & Paid Time Off,You accumulate vacation and Paid Time Off and you're able to bank half of what you accumulate for the year.  You also get 1 more week of vacation for reaching 5 and 15 years in the company.
3385940070,health,Health Insurance,Seems to be good from what I have seen but I am not enrolled in this yet and will have more to say when this comes available
3385940070,retirement,401K Plan,"Company matching dollars, at a tremendous rate! "
3385940070,vacation,Vacation & Paid Time Off,There is plenty of time off and PTO they go over this with you the first day of orientation. The PTO and time off is explained well.
3407467266,health,Health Insurance,Top notch coverage and low cost to employees.
3407467266,retirement,401K Plan,"They offer matching, which isn't too common at most companies because they usually have to be pretty large and most companies in the area are small/earlier stage. "
3407467266,vacation,Vacation & Paid Time Off,"They offer the standard 3 weeks with 40 weeks when you start. That's pretty good, but lots of other companies have free/unlimited time off so if they could offer 4 weeks per year, that would make the benefit 5 stars. "
3087702194,health,Health Insurance,Different options for different people 
3087702194,retirement,401K Plan,3% match  for the 401k
3087702194,vacation,Vacation & Paid Time Off,Unlimited time off for supervisors depending on manager 
3467395532,retirement,401K Plan,"Small matching. Nothing special. 
Details and administration handled by a third party. 
Have to pointlessly add more words to get word count up to twenty."
3467395532,health,Health Insurance,They offer but you have to buy your own.  Mine was better and cheaper on the open market for a 40yo male.
3467395532,food,Free Lunch or Snacks,hour long lunch and free snacks
3444678698,health,Health Insurance,Unlimited PTO for Full Time Employess.
3444678698,vacation,Vacation & Paid Time Off,Okay benefit but hard to get the time off
3444678698,retirement,401K Plan,They matched at 2-3% contributions 
3441765732,health,Health Insurance,"On top of vacation and sick time, we get personal days, summer days and a holiday for your birthday! "
3441765732,retirement,401K Plan,expensive free simple now fast helpful future better than others available now at other companies in other industries
3441765732,vacation,Vacation & Paid Time Off,theres are lots and lots of days off here at this company that other companies donr have and cant compare so go here
3464875381,health,Health Insurance,Overall benefit is good. They also cover yearly medical check for spouse. Dental treatment coverage for family.
3464875381,vacation,Vacation & Paid Time Off,Vacation and paid Time off is good 
3464875381,dental,Dental Insurance,Dental Insurance is good 
3442339509,retirement,401K Plan,Great for interns too as well. 
3442339509,health,Health Insurance,Package options were mediocre and expensive 
3442339509,vacation,Vacation & Paid Time Off,Everyone wants the same days off so submit requests in advance 
3358997411,health,Health Insurance,Expensive monthly cost and expensive copays. 
3358997411,retirement,401K Plan,Match up to 6% of salary
3358997411,vacation,Vacation & Paid Time Off,New employees start at 3 weeks of PTO.
3415698798,retirement,401K Plan,It matches 50% of your contributions up to 9%.
3415698798,health,Health Insurance,I think they cover close to 80% of the premium.
3415698798,vacation,Vacation & Paid Time Off,This benefit is pretty standard
3462103919,retirement,401K Plan,Company matches 100% after an employes is fully invested 
3462103919,vacation,Vacation & Paid Time Off,Citi offers paid vacation time off based on time served with the company. The company also offers paid time off for all banking holidays. 
3462103919,health,Health Insurance,Citi offer good health insurance to its employees. My only gripe would be that I would like to see a greater number of providers available. 
3352226176,health,Health Insurance,Good coverage with reasonable prices
3352226176,retirement,401K Plan,covers up to 5K from employee
3352226176,vacation,Vacation & Paid Time Off,unlimited vacation days to be used
3296738389,health,Health Insurance,Several options to choose from.
3296738389,retirement,401K Plan,It's good but I'm still new so still trying to figure it out 
3403007088,health,Health Insurance,Best coverage and less premium in-house hospital
3403007088,retirement,401K Plan,"401k Match , profit sharing "
3403007088,pension,Pension Plan,This makes the company one of the top 10 companies to retire from
3382066402,health,Health Insurance,"they dont train their employees 1 on 1, they do it via webex, for only 2 weeks, and than throw you to the wolves"
3382066402,retirement,401K Plan,I like that they match up to 4% I think.
3382066402,vacation,Vacation & Paid Time Off,I like that we are able to purchase an additional week of PTO - paid time off.
3451575647,wfh,Work From Home,everything is great so far
3451575647,flexWorkSched,Reduced or Flexible Hours,Flexible working hours are allowed
3451575647,bonusPlan,Performance Bonus,The worst thing about this was that it was hardly even a bonus. 
3420459912,matPatLeave,Maternity & Paternity Leave,"Starts with 3 weeks but increases to 6 over time. The vacation/sick benefits are pretty rich, so most people are able to take parental leave without problem. "
3420459912,retirement,401K Plan,their contribution is really a great benefit
3420459912,wfh,Work From Home,Most people WFH 1-2 days/week. 
3395228401,health,Health Insurance,The health insurance is average
3395228401,retirement,401K Plan,"Terrific retirement saving opportunity, vesting from day 1"
3395228401,vacation,Vacation & Paid Time Off,Plenty of vacation time off and floating holidays
3186238304,health,Health Insurance,"It is a great facility and provides an opportunity for advancement.  Benefit packages are appropriate for all level of incomes. Many options and different types of benefits. Dental, medical and vision to just name a few "
3186238304,vacation,Vacation & Paid Time Off,"They give you a lot on paper but will
Not pay it out when they don’t give you the time to actually use it "
3186238304,retirement,401K Plan,Low match ; not very helpful ; hard to understand 
3096440400,vacation,Vacation & Paid Time Off,"Vacation is unlimited/untracked. The only ""limit"" is common sense (i.e. you should be here enough that we can tell you work here, and you should be getting your work done)"
3096440400,matPatLeave,Maternity & Paternity Leave,"While I have never taken paternal leave personally I know those that have and have heard great things. It's a paid 16 weeks that you can take at once or in two separate blocks of time totalling 16 weeks. Medical benefits continue throughout the leave and it is not limited to a biological birth, it covers adoption and fostering leave as well. "
3096440400,food,Free Lunch or Snacks,Our culinary team is superb! We get 3 meals a day and a snack. The food is healthy and very high quality.
3409058604,vacation,Vacation & Paid Time Off,Standard PTO policy just like most companies. 
3409058604,holidays,Paid Holidays,It is a great benefit i think and gives us more pleasure by this way.
3409058604,health,Health Insurance,"Expensive, with high deductibles and no more no-deductible option available.  Good choice of providers tho."
3445172951,health,Health Insurance,"was a high deductible insurance package with HSA.  This works out well if you have a year with minimal, or alot of claims; not so much with middle of the road claims."
3445172951,retirement,401K Plan,Its a base 401k with no matching
3425213897,health,Health Insurance,low cost and high value.
3425213897,retirement,401K Plan,401K is matched. Nothing to complain about.
3425213897,vacation,Vacation & Paid Time Off,unlimited for full time employees
3366410419,health,Health Insurance,"Cigna health insurance and dental, Express Scripts for medications, and VSP vision. Primary is $30, specialist is $50 at highest choice PPO. "
3366410419,retirement,401K Plan,"Used this plan, and I was pleased."
3366410419,vacation,Vacation & Paid Time Off,Superior amount of paid leave
3467669762,health,Health Insurance,Expensive benefits and not the greatest in the market
3467669762,retirement,401K Plan,they match and are increasing that
3467669762,dental,Dental Insurance,"no benefits, but still a great agency"
3313150207,health,Health Insurance,My health insurance is easy and HR is excited to make sure you understand your benefits and get everything you need.
3407136722,retirement,401K Plan,"good 401k match percentage, good retirement "
3407136722,health,Health Insurance,Good overall health benefits 
3407136722,vacation,Vacation & Paid Time Off,Paid vacations and paid Holidays 
3445559268,health,Health Insurance,Many health insurance to choose from.
3445559268,vacation,Vacation & Paid Time Off,Two weeks vacation. Better if negotiate for more. Selected holidays off.
3445559268,retirement,401K Plan,UC Davis has pension plan. Employer matching contribution is the best.
3440568540,health,Health Insurance,It is an average plan for the tech sector
3440568540,retirement,401K Plan,good investment options.  Average employer match
3440568540,vacation,Vacation & Paid Time Off,Although it takes a few years to build up the PTO there is VTO that allows contribution back to the community.
3404132303,retirement,401K Plan,Could match more. Only match 6% I believe.
3404132303,health,Health Insurance,Great price point but never have a doctor available internally. Must use external Dr.
3404132303,vacation,Vacation & Paid Time Off,Not bad after you've been with the company for a few years.
3330863750,health,Health Insurance,"Whether you’re getting a cheap deal just for yourself or an expensive price for you and a spouse, the options are still bad."
3330863750,vacation,Vacation & Paid Time Off,"Standard, but good luck getting time off approved if you’re requesting less than a month in advance of when you need it."
3330863750,retirement,401K Plan,Up to 5% company match depending on your level of contribution after 60 days of employment
3439184646,health,Health Insurance,Decent options and premium rates
3439184646,vacation,Vacation & Paid Time Off,"Unlimited, but you should feel confident in taking at least 15 days a year since that was what it was before they changed it. There are crunch times, but otherwise no one really minds if take time off when you want to."
3439184646,retirement,401K Plan,Could use better investment options and fees
3416269916,matPatLeave,Maternity & Paternity Leave,"10 weeks for parental leave. 18 weeks for maternity leave. All paid, fully flexible, and never expires. "
3416269916,retirement,401K Plan,"Company matches 100% up to 6% contributions, fully vested immediately. Also, profit sharing is incredible."
3416269916,health,Health Insurance,"Premiums fully paid by company with the exception of some things like FSA/HSA contributions, hospital indemnity plans, etc. "
3451288518,retirement,401K Plan,"good matching, pretty standard to most other similar companies of size, overall good"
3451288518,health,Health Insurance,"lots of different packages, good coverage for the whole family, vision, health, dental, easy to review and select"
3451288518,vacation,Vacation & Paid Time Off,"comprehensive, high number of days, maternity/paternity leave, bereavement, more than other companies (other large pharma)"
3463512997,retirement,401K Plan,8%+ match; depends on age & tenure
3463512997,health,Health Insurance,BCBS; low cost; can get rebates for being healthy
3463512997,vacation,Vacation & Paid Time Off,"3 weeks given; you can ""buy"" an extra week."
3439908718,health,Health Insurance,High deductible plan. Premiums deducted from pay check . Company pays very little toward instead. 
3439908718,vacation,Vacation & Paid Time Off,"6 paid holidays. 10 days paid time of for 1st 5 years, then 3 weeks for 6 through 9 years, and max out at 4 weeks in 10th year. Accrue sick time, but penalized for using it. Sick time is not paid out if you leave the company. "
3439908718,retirement,401K Plan,No company match. Company did away with match in 2018 to save Corp expenses. 
3436478915,health,Health Insurance,"The health insurance was very expensive with a high deductible. The bank has many great benefits, but they fall short in the health insurance category."
3436478915,retirement,401K Plan,"The company begins matching after one year of work. Once you have been at Key for one year, they match up to 6% of your contributions."
3436478915,vacation,Vacation & Paid Time Off,Excellent PTO and vacation policy
3463597236,health,Health Insurance,"only $5 a month for single employee, good coverage"
3463597236,retirement,401K Plan,"matching 6%, good 401k plan"
3463597236,food,Free Lunch or Snacks,Great culture. Company paid snacks and quarterly lunches
3463955211,retirement,401K Plan,They do match the 401k 5%. I think that was very nice but most places do it as well now. 
3463955211,health,Health Insurance,Not the best insurance there is but not terrible.
3463955211,vacation,Vacation & Paid Time Off,You get 15 days off but it is very hard to take extended vacation during summer 
3442565006,health,Health Insurance,Costs kept at a minimum for employees
3442565006,matPatLeave,Maternity & Paternity Leave,very gender friendly maternity and paternity leave policies!
3442565006,vacation,Vacation & Paid Time Off,"Sliding scale based on tenure. After 10 years, you get 5 weeks vacation. That is the max. Days do not expire at the end of the year."
3445900156,health,Health Insurance,Excellent service for gaining health insurance for family benefits.
3445900156,retirement,401K Plan,"The good thing is that they matched your contribution however, I would like to see a double match."
3445900156,pension,Pension Plan,Great assistance on providing payment for retired employees based on their gratitude to their company.
3465123460,retirement,401K Plan,Good 401K options and company will match if your contribution of more than 3%. 
3465123460,health,Health Insurance,Standard United Healthcare PPO available.
3465123460,vacation,Vacation & Paid Time Off,They will negotiate vacation time if you are an incumbent contractor.
3411758171,health,Health Insurance,The health insurance is a bit expensive in comparison with the salary offered.
3411758171,vacation,Vacation & Paid Time Off,Basic accrual of PTO it’s 8 hours a pay period.
3411758171,discount,Employee Discount,Employee discount is between 25-60% on bedding. There’s a 50% discount on a bed for new employees.
3421643369,retirement,401K Plan,Match dollar for dollar on first 4% then simply give you another 2%.  Nice
3421643369,health,Health Insurance,Excellent health insurance coverage as per needs 
3421643369,vacation,Vacation & Paid Time Off,it will be increased per service years
3379486964,health,Health Insurance,Inexpensive Cigna insurance. Greta overall
3379486964,retirement,401K Plan,It was average- my guess is that the company was very small and we could only afford average employee benefits. 
3379486964,vacation,Vacation & Paid Time Off,"As a supervisor with 5 years with the company, I was receiving 9 hours of PTO per pay period. That's extremely high!"
3463955337,health,Health Insurance,"only $5 a month for single employee, good coverage"
3463955337,retirement,401K Plan,"matching 6%, good 401k plan"
3463955337,food,Free Lunch or Snacks,Great culture. Company paid snacks and quarterly lunches
3313425372,discount,Employee Discount,About 50% off rental cars 
3313425372,retirement,401K Plan,Easy 401k program at enterprise 
3313425372,vacation,Vacation & Paid Time Off,Just had to plan in advance but every paid time off was accepted 
3437012563,health,Health Insurance,There is a health and fitness Benny with onsite state of the art gym staffed by professionals
3459209335,retirement,401K Plan,Great for interns too as well. 
3459209335,health,Health Insurance,Package options were mediocre and expensive 
3459209335,vacation,Vacation & Paid Time Off,Everyone wants the same days off so submit requests in advance 
3466130301,retirement,401K Plan,There is a 5% match
3466130301,discount,Employee Discount,You get a free copy of TurboTax
3466130301,vacation,Vacation & Paid Time Off,You get PTO which can accumulate quickly with OT and will transfer from year to year.
3408619452,vacation,Vacation & Paid Time Off,Similar to a lot of small companies.
3408619452,health,Health Insurance,"Competitive rates. They offer medical, eye care and dentist care as well. Obviously if you have a family it will cost more to keep them covered."
3408619452,retirement,401K Plan,"I opted out of the 401K but that's just because I am not ready for that commitment yet. However, I did read through the information and like any awesome company, they offer similar assistance in your plan. "
3440017065,retirement,401K Plan,One of the best 401K plans available in the market with company matching of 6%
3440017065,health,Health Insurance,Gives you the option for HSA matching by the company. PPO plans are also available 
3440017065,vacation,Vacation & Paid Time Off,12 days off per year
3460073034,health,Health Insurance,"Really good benefits with an amazing dental, vision and family health plan"
3460073034,retirementPlan,Retirement Plan,"Great matching, especially for a young employee like myself.  "
3460073034,vacation,Vacation & Paid Time Off,PTO is the best benefit CU has. 
3162449479,health,Health Insurance,Fully covered premiums and really decent selections to choose from
3162449479,vacation,Vacation & Paid Time Off,"Unlimited vacation, but that's kinda an out to not have to pay out rollover vacation time when you leave the company"
3162449479,food,Free Lunch or Snacks,"Free lunch and dinner every day, breakfast mondays, happy hour fridays. Great snacks/drinks"
3457855240,retirement,401K Plan,Annual reviews with plan administrators are free
3464961663,health,Health Insurance,Health insurance is best which could cover the family members.
3464961663,vacation,Vacation & Paid Time Off,"Pretty standard; accrue time off the longer you work. The internal system has a very old UI, but the policy itself is fine."
3464961663,retirement,401K Plan,they match your 401k benefit
3446068175,retirement,401K Plan,Northrop Grumman 401k is diversified and can be configured manually or you can give the investment handlers automatic control of your portfolio.
3446068175,vacation,Vacation & Paid Time Off,"15 days of PTO, no sick days.  Slowly increases with years of service. 
2 weeks of paid maternity/paternity leave.
"
3446068175,health,Health Insurance,"Improved for 2020 but still big gaps between plans. 
Kaiser is almost as expensive as on private marketplace."
3431659185,health,Health Insurance,The benefit is worse than before
3431659185,retirement,401K Plan,Nothing for part timers!  Poor for part time employees.
3431659185,vacation,Vacation & Paid Time Off,The PDO is 8% of the working hours
3351629338,discount,Employee Discount,About 50% off rental cars 
3351629338,retirement,401K Plan,Easy 401k program at enterprise 
3351629338,vacation,Vacation & Paid Time Off,Just had to plan in advance but every paid time off was accepted 
3371450200,health,Health Insurance,The out of pocket cost to the employee is too high
3371450200,vacation,Vacation & Paid Time Off,Unlimited PTO is nice but  if you don't use it then you wont get any payout like in other companys that accrue PTO
3371450200,retirement,401K Plan,They only matched 25 percent of what i contributed to 401k
3459406551,health,Health Insurance,It's great - that's all.
3452633137,vacation,Vacation & Paid Time Off,Everybody else usually says it's fair and square
3452633137,health,Health Insurance,"Nothing bad, great package, low premiums and deductible "
3452633137,retirement,401K Plan,"Great, 401k match, just extended the max they match."
3456467464,retirement,401K Plan,up to half of 4% which is a 2% max company match
3456467464,health,Health Insurance,Just so so healthcare insurance. Middle-level.
3456467464,vacation,Vacation & Paid Time Off,vacation is and time off are good
3467043594,health,Health Insurance,The cost is higher than competitors that I know of.
3467043594,vacation,Vacation & Paid Time Off,Excellent combined vacation and sick days allowing for a lot of vacation if you are not sick often.
3467043594,retirement,401K Plan,"Match is OK, but not great."
3443966118,health,Health Insurance,Amazing health benefits for you and your family.
3443966118,discount,Employee Discount,Free video game yearly stipend and company discounts on games.
3017740017,retirement,401K Plan,Matching 401k up to 5%
3017740017,health,Health Insurance,If you complete the wellness check then it is extremely cheap.
3017740017,vacation,Vacation & Paid Time Off,"You have PTO days that equates to two weeks but the caveat is that it counts for everything such as vacation, sick days, etc...."
3435075043,health,Health Insurance,"they dont train their employees 1 on 1, they do it via webex, for only 2 weeks, and than throw you to the wolves"
3435075043,retirement,401K Plan,I like that they match up to 4% I think.
3435075043,vacation,Vacation & Paid Time Off,I like that we are able to purchase an additional week of PTO - paid time off.
3466195043,health,Health Insurance,"The coverage is okay, but the price is much too high.  Leadership claims its due to Obama-care,  but I am unsure as to whether it is."
3466195043,retirement,401K Plan,overall benefits package is very competitive
3466195043,vacation,Vacation & Paid Time Off,They recently increased vacation minimums for all associates less than 20 years
3132374474,retirement,401K Plan,401k with good contribution matching
3132374474,health,Health Insurance,"Great choices with HMO, PPO and HSA"
3132374474,vacation,Vacation & Paid Time Off,It's flexible time off and it's pretty good
3444938043,health,Health Insurance,"The health insurances  good as a Blue Cross Blue Shield, but the premium high. I paid $115 for my self plus my kid weekly."
3444938043,vacation,Vacation & Paid Time Off,excellent vacation purchase program 
3444938043,jobTraining,Job Training,Not so great and throws you into the work 
3289765323,health,Health Insurance,Very reasonable rates and great network (Blue Cross).
3289765323,vacation,Vacation & Paid Time Off,New hires in the US start with 4 weeks... fantastic. After 5 years you get 5 weeks / year.
3289765323,retirement,401K Plan,6% match and pretty good investment options. 
3443033987,vacation,Vacation & Paid Time Off,"They offer a standard benefit package, in line with the industry, allows for plenty of rest and recharge time"
3443033987,health,Health Insurance,I do not use the health insurance option but I am told it is very good.
3443033987,retirement,401K Plan,The 401k plan is great.
3312548248,retirement,401K Plan,Wish they had a Roth 401k
3312548248,health,Health Insurance,Great flexibility in providers available
3312548248,vacation,Vacation & Paid Time Off,DTO. Unlimited PTO for US employee
3426664671,retirement,401K Plan,"Set it and forget it, unless HR mess something up."
3389185014,wfh,Work From Home,They encourage and promote working from home as a financial incentive that allows you to save a work attire and gas for commuting to an office.
3389185014,bonusPlan,Performance Bonus,"Bonus performance can be very attractive ""IF"" the customer maintains their policy."
3389185014,jobTraining,Job Training,They are serious and dedicated to training and providing you with all the tools you need to be successful.
3437658331,health,Health Insurance,The deductible has been going up since the governments healthcare plan was passed.
3437658331,retirement,401K Plan,The benefit is standard 6% match
3437658331,vacation,Vacation & Paid Time Off,Standard paid time off and vacation...Federal holidays and earned vacation.  No sick days.
3423086225,health,Health Insurance,Expensive but good benefits! 
3423086225,retirement,401K Plan,"100% Match up to 6% of salary. Eligible after one year, fully vested immediately. "
3423086225,vacation,Vacation & Paid Time Off,regular 10 annual days off 
3416394956,health,Health Insurance,Standard that you would expect.
3416394956,retirement,401K Plan,They have a OK employer contribution match and you are 100% vested immediately.
3416394956,vacation,Vacation & Paid Time Off,"Pretty standard amount, but you build from zero and you have no sick days and they expect you to burn PTO when you are out sick.  "
3364377153,discount,Employee Discount,Employees receive a good discount on rentals.
3364377153,retirement,401K Plan,Their match is could be more competitive.
3364377153,vacation,Vacation & Paid Time Off,It could be more competitive to other companies.
3464497562,retirement,401K Plan,Great for interns too as well. 
3464497562,health,Health Insurance,Package options were mediocre and expensive 
3464497562,vacation,Vacation & Paid Time Off,Everyone wants the same days off so submit requests in advance 
3411743643,health,Health Insurance,Typical health insurance that one would receive at a bulge bracket or other institution. 
3411743643,retirement,401K Plan,Typical 401k plan. Retirement portfolios met or exceeded their benchmarks.
3411743643,matPatLeave,Maternity & Paternity Leave,8 weeks of 100% paid maternity leave
3467487059,jobTraining,Job Training,I was great when I started but the culture shift is in a weird space. Top heavy with no buy in on equity and inclusion or culture.
3467487059,profDevelopment,Professional Development,You have to submit to get money to go to conferences. They do not pay if you go on a weekend. It is kind of a joke for internal professional development
3467487059,sickDays,Sick Days,Unpaid because on call 
3444668334,retirement,401K Plan,Great for interns too as well. 
3444668334,health,Health Insurance,Package options were mediocre and expensive 
3444668334,vacation,Vacation & Paid Time Off,Everyone wants the same days off so submit requests in advance 
3466919207,flexWorkSched,Reduced or Flexible Hours,Flexible hours and worst taxes 
3466919207,mobile,Mobile Phone Discount,No discount at all and need more discount 
3466919207,discount,Employee Discount,Very little discount and need more discount offers 
3247909047,retirement,401K Plan,"3% throughout the year, 12% at the end. Lots of fund choices."
3247909047,health,Health Insurance,Carefirst. See HSA benefits as well
3328174644,health,Health Insurance,The Health plan is a bit pricey but I feel it is standard with good coverage.
3328174644,retirement,401K Plan,Vested time is 5 years for 100%
3328174644,vacation,Vacation & Paid Time Off,Very generous Paid Time Off.
2612564259,health,Health Insurance,100% coverage for employee and all family members (restrictions apply).
3456039693,health,Health Insurance,Great benefits at low cost to employee
3456039693,food,Free Lunch or Snacks,"Free lunch 3x a week, good snacks along with  coffee and tea"
3456039693,vacation,Vacation & Paid Time Off,Flexible for salaried staff members
3443786989,health,Health Insurance,"Cigna health insurance and dental, Express Scripts for medications, and VSP vision. Primary is $30, specialist is $50 at highest choice PPO. "
3443786989,retirement,401K Plan,"Used this plan, and I was pleased."
3443786989,vacation,Vacation & Paid Time Off,Superior amount of paid leave
3457796086,health,Health Insurance,Signa or United Health Care
3457796086,retirement,401K Plan,Excellent 401K plan offered which FT employees should take advantage of. 
3457796086,vacation,Vacation & Paid Time Off,"3 Weeks of PTO and Holidays off including your Birthday. They also do ""Time2Give"" which allows you time off to volunteer."
3443786990,health,Health Insurance,"Cigna health insurance and dental, Express Scripts for medications, and VSP vision. Primary is $30, specialist is $50 at highest choice PPO. "
3443786990,retirement,401K Plan,"Used this plan, and I was pleased."
3443786990,vacation,Vacation & Paid Time Off,Superior amount of paid leave
3459023388,health,Health Insurance,Highest premiums I have ever had for a low % of coverage.  
3459023388,retirement,401K Plan,"just your standard 401k plan, nothing too complicated here. their benefits come up front."
