gaTrackerData.jobId,jobTitle,payPeriod,payPercentile50,payPercentile10,payPercentile90
3399981191,Project Analyst,ANNUAL,56204.84,54135.31,63038.02
3399981191,Senior Analyst,ANNUAL,,61468.02,78926.49
3399981191,Project Manager,ANNUAL,,88571.61,94677.41
3399981191,Senior Consultant,ANNUAL,,59032.62,63554.87
3399981191,Principal Consultant,ANNUAL,,93642.49,100193.74
3370493944,Recruiter,HOURLY,,11.75,12.96
3444785408,Project Manager,ANNUAL,74907.3,37774.19,87839.67
3444785408,Project Coordinator,ANNUAL,46898.65,45171.89,65235.25
3444785408,Senior Project Coordinator,ANNUAL,61561.14,57720.24,64302.04
3444785408,Lab Associate,ANNUAL,38753.02,37722.57,52472.95
3444785408,Lab Technician,HOURLY,17.84,16.52,18.0
3402242658,Senior Software Engineer,ANNUAL,111728.34,97104.48,132581.48
3402242658,Principal Software Engineer,ANNUAL,135126.5,110109.12,154582.16
3402242658,Account Manager,ANNUAL,105677.61,44035.79,127979.94
3402242658,Inside Sales Representative,ANNUAL,49227.9,43183.51,67439.68
3402242658,Software Engineer,ANNUAL,79448.95,77064.67,93651.97
3227647337,Senior Software QA Automation Engineer,ANNUAL,,122678.64,131737.15
3227647337,Regional Sales Manager,ANNUAL,108888.45,101834.57,125059.94
3227647337,Regional Manager,ANNUAL,115356.07,100381.99,135259.39
3227647337,Program Manager,ANNUAL,130157.48,99946.4,150299.38
3227647337,Sales Representative,ANNUAL,,109209.85,118963.73
3447896359,Software Engineer,ANNUAL,98499.38,80289.54,119871.39
3447896359,CA,ANNUAL,,124828.13,133453.69
3447896359,Business Development Representative,ANNUAL,,43701.12,46593.94
3447896359,Applications Engineering,HOURLY,,29.37,31.53
3447896359,Global Sourcing Specialist,ANNUAL,,57311.11,62133.54
3279940826,Member Service Representative,HOURLY,18.05,16.96,18.93
3279940826,Program Manager,ANNUAL,84755.75,70529.47,118642.9
3279940826,Customer Service Representative,HOURLY,18.0,16.21,18.38
3279940826,Manager,ANNUAL,119598.45,86480.96,145916.41
3279940826,Marketing Specialist,ANNUAL,61562.4,53665.34,71490.07
3241667117,Technical Recruiter,ANNUAL,37574.84,35042.4,45648.22
3241667117,Recruiter,ANNUAL,36475.82,25972.13,42538.59
3241667117,Project Manager,HOURLY,53.25,18.62,80.31
3241667117,Senior Project Manager,HOURLY,46.97,43.31,49.45
3241667117,Data Analyst,HOURLY,30.48,26.67,37.95
3398762797,Senior Product Manager,ANNUAL,,112649.14,125790.31
3398762797,Claims Adjuster,ANNUAL,41952.85,36976.25,53288.15
3398762797,Product Analyst,ANNUAL,76351.23,65791.49,91204.0
3398762797,Customer Service Representative,ANNUAL,37703.37,31734.77,39541.0
3398762797,Underwriting Associate,ANNUAL,76516.69,44036.96,93853.86
3419928756,N/A,ANNUAL,,49284.9,67003.95
3419928756,Analyst,HOURLY,,26.26,28.22
3419928756,Program Manager,ANNUAL,,110773.82,119682.36
3419928756,Communications Specialist,ANNUAL,,57739.32,62847.96
3419928756,Electronics Technician,ANNUAL,,43619.93,47900.74
3409926108,Project Engineer,ANNUAL,107675.23,80416.09,139732.35
3409926108,Engineer III,ANNUAL,94158.51,83350.15,108143.65
3409926108,Project Manager,ANNUAL,92636.31,80692.51,130700.04
3409926108,Engineer IV,ANNUAL,110011.71,100163.29,119396.75
3409926108,Engineer II,ANNUAL,83733.37,72760.4,94316.34
3385868829,Project Architect Manager,ANNUAL,,77821.16,84889.73
3385868829,Project Manager,ANNUAL,79812.24,68373.15,91208.95
3385868829,Project Architect,ANNUAL,66871.45,56074.09,78528.58
3385868829,Architect,ANNUAL,60316.61,44720.46,75406.73
3385868829,Interior Designer,ANNUAL,56871.11,42336.83,69366.5
3416409219,Business Systems Analyst,ANNUAL,,55946.76,65793.33
3416409219,Senior Compliance Analyst,ANNUAL,,88872.6,96481.97
3416409219,Manager,ANNUAL,,53380.9,58631.18
3416409219,Financial Analyst,HOURLY,,25.82,27.85
3416409219,Senior Manager,ANNUAL,,104915.14,115247.85
3442763744,Software Engineer,ANNUAL,109850.39,81607.65,130259.46
3442763744,Account Manager,ANNUAL,,74270.75,81530.48
3442763744,Manager,ANNUAL,,76207.2,82903.41
3442763744,Analyst,ANNUAL,,40866.18,44770.37
3442763744,Data Scientist,ANNUAL,,73516.79,78650.79
3300470379,Account Manager,ANNUAL,49271.61,44951.77,51196.85
3300470379,Onboarding Specialist,ANNUAL,42591.63,37331.04,43999.05
3300470379,Client Onboarding Specialist,ANNUAL,42083.82,40077.84,47530.31
3300470379,Account Executive,ANNUAL,34740.86,24482.29,47487.75
3300470379,Team Lead,ANNUAL,53105.78,52000.0,65126.48
3393895339,Systems Analyst,ANNUAL,,121430.28,131139.02
3393895339,Analyst,ANNUAL,,72332.8,77976.42
3393895339,Software Developer,ANNUAL,,95382.97,103617.3
3393895339,Senior Software Developer,ANNUAL,,95352.46,103888.74
3393895339,Applications Developer,ANNUAL,,102926.42,112853.0
3306145196,Technician,HOURLY,,19.24,20.66
3306145196,Clerk,HOURLY,,24.33,25.94
3306145196,Installer,HOURLY,,27.73,30.54
3306145196,Accounting Clerk,HOURLY,,15.52,16.65
3306145196,Service Coordinator,HOURLY,,18.32,19.87
3233684236,Account Executive,ANNUAL,97395.51,90325.73,100361.93
3233684236,Sales,ANNUAL,,122743.25,133324.26
3233684236,Data Analyst,ANNUAL,,60824.09,66163.69
3233684236,Sales Executive,ANNUAL,,131434.66,141935.81
3233684236,Controller,ANNUAL,,102468.52,110742.56
3445936614,Sales Associate,ANNUAL,32939.05,31998.03,63495.07
3445936614,Software Engineer,ANNUAL,107723.91,91541.39,148214.26
3445936614,Yext Sales Associate,ANNUAL,32605.87,31635.2,42287.94
3445936614,Account Executive,ANNUAL,51205.63,38881.52,74534.09
3445936614,Account Manager,ANNUAL,85328.09,62529.97,92982.88
3247909014,Software Engineer,ANNUAL,153024.69,122411.47,154867.06
3247909014,Business Development Representative,ANNUAL,53368.84,49059.36,57284.3
3247909014,Site Reliability Engineer,ANNUAL,151117.88,110804.74,184674.56
3247909014,Account Executive,ANNUAL,,48153.92,63087.26
3247909014,Recruiter,ANNUAL,,98713.16,121094.77
3460827788,Web Applications Developer,ANNUAL,86501.96,79984.84,98000.0
3460827788,Web Applications Developer,HOURLY,28.62,28.46,37.27
3460827788,Senior Web Applications Developer,ANNUAL,,102211.03,128447.56
3460827788,Web/Matlab Applications Developer,ANNUAL,,87920.91,95261.96
3460827788,Java Web Applications Developer,ANNUAL,,77286.54,84799.11
3454360392,Software Engineer III,ANNUAL,99585.9,84416.36,127175.34
3454360392,Software Applications Engineer III,ANNUAL,112325.87,91796.09,119744.21
3454360392,Senior Software Engineer III,ANNUAL,,105627.18,113510.19
3454360392,Account Advocate,ANNUAL,56073.29,42161.3,66055.31
3454360392,Software Engineer,ANNUAL,93320.76,67740.8,127072.2
3336922396,Financial Advisor,ANNUAL,40238.27,20927.71,103720.72
3336922396,Financial Advisor,MONTHLY,2241.32,1928.41,4236.76
3336922396,Administrative Assistant,HOURLY,13.41,10.2,25.65
3336922396,Intern,HOURLY,11.39,10.57,13.5
3336922396,Analyst,ANNUAL,,64407.27,84472.24
3466239504,Systems Engineer,ANNUAL,,128194.48,140176.97
3466239504,Business Analyst,ANNUAL,,64334.65,69772.53
3466239504,Administrative Assistant,ANNUAL,,48676.26,53507.45
3466239504,Consultant,ANNUAL,,98961.37,105780.79
3466239504,Analyst,HOURLY,,50.18,54.75
2665377285,Technical Sales Support Specialist,ANNUAL,73000.15,66679.96,98430.34
2665377285,Sales Engineer,ANNUAL,76822.88,66247.44,114641.15
2665377285,Software Engineer,ANNUAL,89339.97,76953.0,99698.59
2665377285,Senior Sales Engineer,ANNUAL,93903.5,92601.55,100702.68
2665377285,Director of Sales,ANNUAL,,128846.0,140861.78
3467070611,Recruiter,ANNUAL,38581.05,33631.69,44055.96
3467070611,Recruitment Consultant,ANNUAL,35113.52,32642.17,70494.91
3467070611,Senior Recruitment Consultant,ANNUAL,46358.94,35594.57,469304.47
3467070611,Consultant,ANNUAL,37331.04,34083.88,43936.96
3467070611,Senior Consultant,ANNUAL,45126.73,36135.65,94898.19
3418724832,Senior Database Administrator,ANNUAL,107345.8,98945.61,135485.0
3418724832,Customer Service Representative,HOURLY,12.5,10.5,14.59
3418724832,Customer Care Representative,HOURLY,12.51,11.17,16.39
3418724832,Call Center Representative,HOURLY,13.29,11.46,15.92
3418724832,Technical Support Representative,HOURLY,13.05,11.46,14.03
3466281624,Recruiter,ANNUAL,40077.84,28967.05,77175.43
3466281624,IT Recruiter,ANNUAL,36175.15,34381.88,44634.3
3466281624,Account Manager,ANNUAL,53861.95,38911.04,66980.23
3466281624,Technical Recruiter,ANNUAL,34299.09,28677.45,40188.14
3466281624,Senior Recruiter,ANNUAL,48483.59,39127.05,52472.95
3250275649,Process Engineer,ANNUAL,99797.88,98190.7,107096.43
3250275649,Manufacturing Engineer,ANNUAL,110680.38,103688.04,111801.14
3250275649,Senior Software Engineer,ANNUAL,,132242.61,163655.49
3250275649,Senior Mechanical Engineer,ANNUAL,,136915.83,149908.25
3250275649,Senior Process Engineer,ANNUAL,,137559.14,154711.98
3458389537,Business/Data Analyst,ANNUAL,,61042.42,66111.92
3458389537,Business Data Analyst,ANNUAL,,64615.3,70252.81
3458389537,Social Worker,ANNUAL,43814.79,38850.41,54252.42
3458389537,Program Director,ANNUAL,45300.02,42159.47,85506.31
3458389537,Case Planner,ANNUAL,47886.89,36731.06,51771.45
3420409818,Marketing Data Analyst,ANNUAL,61941.25,56607.64,79322.13
3420409818,Analytics Services Manager,ANNUAL,112021.35,110119.05,126410.41
3420409818,Marketing Operations Associate,ANNUAL,63732.6,60629.53,65062.66
3420409818,Data Analyst,ANNUAL,,60973.1,87826.42
3420409818,Analyst,ANNUAL,,58064.48,62784.56
3324443118,Software Engineer,ANNUAL,115007.14,93493.66,142348.91
3324443118,Senior Software Engineer,ANNUAL,144573.63,112921.72,171212.2
3324443118,Implementation Specialist,ANNUAL,48554.7,47915.58,75271.45
3324443118,Customer Service Representative,ANNUAL,47339.73,45268.05,53928.59
3324443118,Intern,HOURLY,27.52,19.82,48.54
3067572934,Junior Analyst I,ANNUAL,64726.8,61099.53,68174.49
3067572934,Junior Analyst,ANNUAL,65467.07,62445.0,75688.79
3067572934,Junior Analyst II,ANNUAL,72130.28,66654.03,76629.94
3067572934,Analyst,ANNUAL,82159.56,64965.16,129380.79
3067572934,Analyst I,ANNUAL,85405.0,71445.59,93561.7
3393748670,Account Executive,ANNUAL,,48961.78,59057.75
3393748670,Marketing,MONTHLY,,496.94,534.91
3393748670,Marketing Coordinator,ANNUAL,,47327.04,50883.73
3393748670,Customer Success Manager,ANNUAL,,59356.94,64138.38
3393748670,Enterprise Account Executive,ANNUAL,,47180.74,51036.96
3447827587,Technical Recruiter,ANNUAL,40978.58,34985.3,47186.6
3447827587,Recruiter,ANNUAL,36530.75,33108.26,44436.22
3447827587,Healthcare Recruiter,ANNUAL,34518.21,30904.06,36955.29
3447827587,Account Executive,ANNUAL,53319.13,35061.93,76955.55
3447827587,Account Manager,ANNUAL,56383.22,40803.82,117538.75
3318949830,Vice President,ANNUAL,133273.53,96733.85,178468.85
3318949830,Analyst,ANNUAL,78110.02,49986.46,97846.96
3318949830,Assistant Vice President,ANNUAL,92505.99,61363.36,128932.04
3318949830,Personal Banker,ANNUAL,46185.22,38205.89,51107.72
3318949830,Senior Vice President,ANNUAL,168509.63,135438.91,207965.88
3365123648,Customer Service Representative,HOURLY,10.87,9.77,13.07
3365123648,Inbound Customer Service Representative,HOURLY,11.98,9.91,13.5
3365123648,Project Coach,ANNUAL,34587.59,32552.06,39208.36
3365123648,Web Chat Sales Representative,HOURLY,11.0,8.37,12.01
3365123648,Coach,ANNUAL,34290.34,32647.09,39152.3
3459556574,Technical Recruiter,ANNUAL,34587.13,30058.83,43169.65
3459556574,Account Manager,ANNUAL,37474.54,30108.58,51373.97
3459556574,GIS Technician,HOURLY,25.46,20.04,26.34
3459556574,Recruiter,ANNUAL,38248.73,30773.41,51189.43
3459556574,Desktop Support Technician,HOURLY,17.57,15.89,24.11
3390931290,Senior Software Engineer,ANNUAL,103251.94,91873.3,107859.55
3390931290,Sr. Software Engineer,ANNUAL,,128750.5,140534.42
3390931290,Computer Programmer,ANNUAL,76852.39,71362.94,88263.82
3390931290,Lead Software Engineer,ANNUAL,103583.99,97656.19,118894.85
3390931290,Data Engineer,ANNUAL,101176.34,74208.1,105204.31
3415889964,Senior Software Engineer,ANNUAL,116937.33,109724.23,130174.45
3415889964,Senior Software Engineer,HOURLY,,74.73,91.81
3415889964,Actuarial Analyst,ANNUAL,69220.97,59366.26,81139.94
3415889964,Senior Actuarial Analyst,ANNUAL,86069.1,73591.08,104741.67
3415889964,Consultant,ANNUAL,108526.03,87813.74,136851.41
3296731484,Intern - Hourly,HOURLY,23.75,19.38,28.03
3296731484,Intern,HOURLY,26.11,20.47,27.02
3296731484,Product Marketing Manager,ANNUAL,100986.85,72232.04,121079.84
3296731484,Senior Design Engineer,ANNUAL,96658.41,88042.75,109978.35
3296731484,Customer Service Representative,ANNUAL,39541.07,28046.04,44036.96
3448095652,Test Engineer,ANNUAL,90148.4,72049.12,103506.3
3448095652,Computer Programmer,ANNUAL,87380.07,73793.66,99576.55
3448095652,Systems Engineer/Architect,ANNUAL,121076.55,85904.21,129310.73
3448095652,Senior Software Engineer,ANNUAL,93584.9,73672.84,94516.51
3448095652,Computer Systems Analyst,ANNUAL,82337.45,79592.73,85082.18
3461079354,Technical Lead,ANNUAL,110019.67,93320.76,115928.7
3461079354,Business Analyst,ANNUAL,93320.76,93320.76,93320.76
3461079354,Solutions Analyst,ANNUAL,112382.74,111133.27,113632.2
3461079354,Sales Engineer,ANNUAL,94463.28,94117.84,132208.42
3461079354,Solution Lead,ANNUAL,110887.02,110887.02,110887.02
3453657484,Senior Product Manager,ANNUAL,152891.84,120800.04,155000.0
3453657484,Sales Executive,ANNUAL,99915.68,84481.51,127915.54
3453657484,Software Engineer,ANNUAL,97599.68,80941.11,116060.95
3453657484,Applications Consultant,ANNUAL,57475.52,50878.23,96413.74
3453657484,Senior Sales Executive,ANNUAL,110883.47,96897.84,135466.13
3283562929,Technical Recruiter,ANNUAL,54152.63,49946.41,80792.93
3283562929,Software Engineer,ANNUAL,,67626.77,72785.26
3283562929,Project Manager,ANNUAL,,98260.42,106425.19
3283562929,Account Manager,ANNUAL,,54393.52,57941.27
3283562929,Consultant,HOURLY,,43.2,47.05
3464997316,Software Engineer,ANNUAL,101092.65,64988.91,127992.13
3464997316,Senior Engineer,ANNUAL,126449.96,118761.72,139964.99
3464997316,Investigator,ANNUAL,56525.41,51428.81,70201.12
3464997316,Intern - Hourly,HOURLY,15.94,13.05,26.04
3464997316,Senior Software Engineer,ANNUAL,127375.02,108858.38,149367.16
3425653436,Software Test Engineer,ANNUAL,,69126.13,74904.45
3425653436,Systems Analyst,ANNUAL,,47148.16,51382.21
3425653436,Test Engineer,ANNUAL,,64105.83,69139.27
3425653436,Information Security Engineer,ANNUAL,,66576.86,71384.4
3425653436,Cyber Security Engineer,ANNUAL,,48942.28,53134.31
3447129408,Student Assistant,HOURLY,14.22,10.23,16.16
3447129408,Consultant,HOURLY,,13.18,16.71
3447129408,Administrative Assistant,HOURLY,,9.86,10.74
3447129408,Accountant,HOURLY,,13.66,14.75
3447129408,CA,HOURLY,,11.83,12.64
3443007669,Security Officer,HOURLY,12.59,10.68,16.19
3443007669,G4S Security Officer,HOURLY,12.44,10.74,15.91
3443007669,Custom Protection Officer,HOURLY,14.32,11.93,16.49
3443007669,Upscale Security Officer,HOURLY,12.52,10.63,15.3
3443007669,Security Guard,HOURLY,12.4,9.72,18.83
3448076169,Geotechnical Engineer,ANNUAL,90501.0,67214.34,104970.53
3448076169,Project Engineer,ANNUAL,83474.75,69329.07,104000.0
3448076169,Staff Engineer,ANNUAL,59249.22,54050.6,75273.45
3448076169,Environmental Engineer,ANNUAL,68307.46,61918.08,89577.67
3448076169,Staff Professional,ANNUAL,60522.35,49549.65,65075.75
3448194875,Financial Services Representative,ANNUAL,40111.3,32875.98,42489.95
3448194875,Credit Analyst,ANNUAL,45301.98,37636.35,74465.16
3448194875,Financial Center Manager,ANNUAL,51680.19,44953.19,60984.85
3448194875,Universal Banker,ANNUAL,32049.91,30619.11,46285.45
3448194875,Intern,HOURLY,13.26,12.84,16.01
3269303655,Mortgage Banker,ANNUAL,26278.46,21612.61,39166.22
3269303655,Intern,HOURLY,12.11,11.73,14.68
3269303655,Intern - Hourly,HOURLY,12.04,11.71,16.61
3269303655,Software Engineer,ANNUAL,77787.12,63610.43,97299.22
3269303655,Senior Mortgage Banker,ANNUAL,26885.73,21643.57,60348.09
3447324796,Senior Consultant,ANNUAL,121481.95,104336.5,142782.51
3447324796,Senior Production Consultant,ANNUAL,115960.04,93986.3,269996.53
3447324796,Senior Business Intelligence Consultant,ANNUAL,98314.27,64721.64,132964.48
3447324796,Senior Associate Consultant,ANNUAL,,65323.82,85819.22
3447324796,Senior Beta Consultant,ANNUAL,,96698.87,184721.85
3300388543,Machine Learning Researcher,ANNUAL,,89424.55,96090.93
3300388543,Member of Technical Staff,ANNUAL,93797.3,89204.01,94451.3
3300388543,Senior Scientist,ANNUAL,,132052.26,145072.76
3300388543,Senior Member of Technical Staff,ANNUAL,,128188.33,163917.37
3300388543,Member of the Technical Staff,ANNUAL,,86140.41,107701.62
3454405368,Software Engineer,ANNUAL,94516.51,61478.59,125452.41
3454405368,Account Executive,ANNUAL,51008.23,47339.73,55046.2
3454405368,Senior Software Engineer,ANNUAL,103532.9,102464.32,118095.77
3454405368,Business Development Manager,ANNUAL,87616.88,70020.54,97157.55
3454405368,Marketing,ANNUAL,55859.44,52623.02,62967.54
3419972735,Software Engineer II,ANNUAL,82548.14,73919.72,93158.28
3419972735,Senior Software Engineer II,ANNUAL,115256.8,101705.22,129396.84
3419972735,Systems Engineer II,ANNUAL,83997.62,76081.24,94258.88
3419972735,Senior Systems Engineer II,ANNUAL,112094.27,98428.31,128799.99
3419972735,Software Engineer I,ANNUAL,73357.21,68152.11,80030.67
3388381069,Management Consultant,ANNUAL,75168.92,60742.85,81787.7
3388381069,Consultant,ANNUAL,68470.63,59248.15,71643.41
3388381069,Project Manager,ANNUAL,129428.62,67243.54,150087.13
3388381069,Senior Consultant,ANNUAL,92183.62,84771.14,100957.95
3388381069,Staff Associate,ANNUAL,64537.55,33027.72,76548.73
3419013980,Senior Bio Statistician,ANNUAL,,104421.33,112777.78
3419013980,Clinical Research Associate,ANNUAL,,108185.69,120741.02
3419013980,Cta,ANNUAL,,43332.98,57923.36
3419013980,Systems Administrator,ANNUAL,,74737.19,80120.21
3419013980,Office Administrator,ANNUAL,,46798.52,50357.46
3409771010,Senior Business Systems Analyst,ANNUAL,,66294.73,70925.82
3409771010,Estimator,ANNUAL,,62555.39,67333.22
3409771010,Marketing Proposal Coordinator,ANNUAL,,49087.25,52657.13
3402777260,Software Engineer,ANNUAL,147057.44,100193.8,189050.94
3402777260,Software Engineer(),MONTHLY,8495.44,7162.64,9445.13
3402777260,Software Engineer,MONTHLY,7664.55,7002.05,9156.53
3402777260,Fraud Analyst,ANNUAL,52875.78,48543.03,56594.38
3402777260,Senior Software Engineer,ANNUAL,183515.19,159990.16,195871.59
3456125617,Intern,HOURLY,16.66,13.05,26.33
3456125617,Intern - Hourly,HOURLY,18.9,16.16,25.0
3456125617,Production Team Member,HOURLY,20.59,16.04,24.12
3456125617,Analyst,ANNUAL,76870.54,54295.36,90517.31
3456125617,Specialist,ANNUAL,83266.43,56564.57,107191.02
3462739069,Project Controls Engineer,ANNUAL,76140.04,67108.3,100927.62
3462739069,Engineer,ANNUAL,80745.9,68780.2,103686.62
3462739069,Mechanical Engineer,ANNUAL,86696.23,71192.04,115856.46
3462739069,Control Systems Engineer,ANNUAL,95869.4,78258.93,115926.24
3462739069,Civil Engineer,ANNUAL,94829.97,82270.42,112138.47
3467043681,Sales Representative,ANNUAL,27990.97,21118.05,53934.56
3467043681,Claims Adjuster,ANNUAL,56124.8,42157.18,67293.92
3467043681,Experienced Sales Representative,ANNUAL,34075.55,31853.75,36635.16
3467043681,Customer Service Representative,ANNUAL,40506.72,34626.99,45079.9
3467043681,Insurance Sales Representative,ANNUAL,31349.88,23661.04,49726.79
3324405795,Senior Sales Engineer,ANNUAL,114060.72,105569.43,122108.58
3324405795,Field Service Engineer,ANNUAL,73004.82,71729.77,73917.8
3324405795,Service Engineer II,ANNUAL,94026.55,92388.23,96575.87
3324405795,Product Marketing Engineer II,ANNUAL,78974.53,78209.84,82017.49
3324405795,Accountant,ANNUAL,53512.43,52769.99,54485.23
3337307891,Member Service Representative,HOURLY,17.26,16.27,18.33
3337307891,Business Analyst,ANNUAL,50383.74,48880.59,53367.47
3337307891,Software Engineer,ANNUAL,,72812.21,85022.18
3337307891,Customer Service Representative,HOURLY,,15.62,17.77
3337307891,Administrative Assistant,HOURLY,,17.55,20.32
3430037651,Software Engineer,ANNUAL,144248.69,113913.18,180829.46
3430037651,Account Support,ANNUAL,60640.16,53330.05,75640.69
3430037651,User Operations Specialist,ANNUAL,81070.7,71189.15,107132.3
3430037651,Software Engineer(),MONTHLY,8337.33,8161.32,8867.34
3430037651,Solutions Architect,ANNUAL,169198.49,103244.71,181000.0
3461871649,Staffing Manager,ANNUAL,46387.52,38833.6,54054.29
3461871649,Recruiting Manager,ANNUAL,53062.75,44728.06,63929.91
3461871649,Account Executive,ANNUAL,52472.95,44036.96,65460.08
3461871649,Recruiter,ANNUAL,48075.87,38763.56,63599.69
3461871649,Division Director,ANNUAL,59321.45,47033.54,88055.31
3207837859,Applications Systems Analyst II,ANNUAL,75191.91,66128.43,88558.86
3207837859,Applications Systems Analyst III,ANNUAL,87513.48,73252.26,90668.45
3207837859,Financial Analyst,ANNUAL,52109.61,49249.92,59493.79
3207837859,Helpdesk Specialist,ANNUAL,49736.03,48475.76,54253.44
3207837859,Contract Specialist,ANNUAL,,54519.96,59722.7
3286071450,Senior Accountant,ANNUAL,,84968.69,92138.25
3424758314,Senior Software Engineer,ANNUAL,,110289.53,141558.54
3424758314,Account Executive,ANNUAL,,49111.03,57566.14
3424758314,Sales Development Representative,ANNUAL,,46453.95,51233.95
3424758314,Software Engineer,ANNUAL,,78246.65,85242.95
3424758314,Director,ANNUAL,,121046.94,130938.16
3460842460,Sales Assistant,HOURLY,12.93,10.37,14.33
3460842460,New Home Sales Assistant,HOURLY,11.25,10.18,13.0
3460842460,IP Project Manager,HOURLY,12.28,12.14,16.27
3460842460,Staffing Coordinator,HOURLY,16.25,16.18,17.33
3460842460,Leasing Consultant,HOURLY,,17.25,19.72
3385811983,Child Welfare Specialist,ANNUAL,32284.86,28798.23,37722.57
3385811983,Network Administrator,ANNUAL,64138.96,62981.18,64824.97
3385811983,Counselor,ANNUAL,39556.24,36906.7,41685.07
3385811983,Counselor/Case Manager,ANNUAL,37428.86,35507.2,38697.14
3385811983,DSP,ANNUAL,25963.52,25084.58,26508.04
3402364328,Store Manager,ANNUAL,32707.14,26725.39,39478.99
3402364328,Sales Associate,HOURLY,9.19,8.46,10.19
3402364328,Beauty Advisor,HOURLY,10.14,8.68,11.21
3402364328,Store,ANNUAL,28504.53,26517.73,30328.31
3402364328,Sales Associate/Cashier,HOURLY,9.16,8.1,10.71
3466407157,Recruiter,ANNUAL,40112.3,36214.12,40781.15
3466407157,Lab Technician,HOURLY,,15.32,21.03
3466407157,Customer Service Representative,HOURLY,,19.36,20.71
3466407157,Intern - Hourly,HOURLY,,15.69,17.1
3466407157,Data Scientist,ANNUAL,,154972.94,167674.51
3399661951,Consultant,ANNUAL,81239.55,73531.19,91283.11
3399661951,Senior Consultant,ANNUAL,95026.45,86814.77,113631.62
3399661951,Manager,ANNUAL,121769.95,105649.87,135990.23
3399661951,Senior Manager,ANNUAL,136077.07,116585.2,150392.66
3399661951,Director,ANNUAL,143645.59,135446.13,194908.68
3401911802,Applications Support Engineer,ANNUAL,82611.63,78110.02,91595.97
3401911802,Software Engineer,ANNUAL,92194.63,83843.56,110761.0
3401911802,Senior Software Engineer,ANNUAL,121927.36,108254.53,143721.04
3401911802,Quality Engineer,ANNUAL,86076.17,82256.98,103988.46
3401911802,Software Developer,ANNUAL,97252.31,84137.46,109229.01
3364235812,Senior Technical Analyst,ANNUAL,100096.83,98491.48,101698.79
3364235812,Intern,HOURLY,12.94,12.51,13.42
3364235812,Intern - Hourly,HOURLY,,12.25,13.44
3364235812,Support Specialist,HOURLY,,12.3,16.93
3364235812,Field Service Representative,ANNUAL,,46998.23,55681.84
3317685280,Data Scientist,ANNUAL,100466.66,73500.0,129428.62
3317685280,Data Scientist,HOURLY,19.99,19.02,20.23
3317685280,Senior Data Scientist,ANNUAL,,93272.57,101387.32
3317685280,Mortgage Banker,ANNUAL,26278.46,21612.61,39166.22
3317685280,Intern,HOURLY,12.11,11.73,14.68
3465419425,Data Analyst,HOURLY,,14.86,27.42
3465419425,Programmer Analyst,ANNUAL,67196.33,60567.99,77249.61
3465419425,Business Analyst,ANNUAL,61650.47,56026.61,73980.56
3465419425,Systems Administrator,ANNUAL,67815.52,66002.2,82252.39
3465419425,Programmer Analyst,HOURLY,27.83,25.68,32.61
3467110416,Registered Nurse,HOURLY,29.23,25.16,34.99
3467110416,Solutions Development Senior Analyst,ANNUAL,80999.23,70833.62,94289.77
3467110416,Solutions Development Analyst,ANNUAL,66137.33,57668.74,72009.83
3467110416,Staff RN,HOURLY,29.48,25.46,35.98
3467110416,Resident Physician,ANNUAL,55921.21,52669.44,59717.22
3458664581,Consultant,ANNUAL,64995.97,49427.74,70652.13
3458664581,Business Analyst,ANNUAL,66262.88,65000.0,76679.95
3458664581,Software Developer,ANNUAL,86974.88,74472.02,99621.84
3458664581,Data Analyst,ANNUAL,60550.82,56213.91,89951.76
3458664581,Web Developer,ANNUAL,64155.78,61519.5,73636.21
3370678043,Software Developer,ANNUAL,,73876.09,79562.87
3370678043,Business Manager,ANNUAL,,68873.89,74792.08
3181740871,Research Associate,ANNUAL,69472.96,60019.4,84512.04
3181740871,Scientist,ANNUAL,99083.16,88405.19,123470.36
3181740871,Intern - Hourly,HOURLY,20.19,16.25,23.68
3181740871,Research Associate III,ANNUAL,88255.84,76360.51,99662.37
3181740871,Biotech Production Specialist,HOURLY,23.04,22.32,26.57
3394468777,Senior UX Designer,ANNUAL,,143569.21,155732.15
3394468777,Project Manager,ANNUAL,133308.06,105688.7,133930.47
3394468777,Sales,ANNUAL,,93175.76,108187.25
3394468777,Senior Project Manager,ANNUAL,,127219.28,165130.48
3394468777,Systems and Software Developer,ANNUAL,,62061.75,79146.77
3276568494,Senior Member of Technical Staff,ANNUAL,142469.48,127554.59,172795.75
3276568494,Member of Technical Staff,ANNUAL,102655.22,78350.38,136592.38
3276568494,Intern - Hourly,HOURLY,20.22,12.09,29.73
3276568494,Software Engineer(),HOURLY,22.44,12.8,27.73
3276568494,Senior Member of the Technical Staff,ANNUAL,154257.99,131423.17,167604.42
3462846128,Technical Recruiter,ANNUAL,47268.46,40238.27,75566.98
3462846128,Recruiter,ANNUAL,49163.32,44029.04,64822.6
3462846128,Account Executive,ANNUAL,75221.51,74097.27,84658.49
3462846128,Senior RF Engineer,ANNUAL,166170.78,161910.38,170431.19
3462846128,U-tran Engineer,ANNUAL,121080.14,99654.19,143944.94
3065307355,Engineering Specialist,ANNUAL,131312.86,109147.24,148512.22
3065307355,Intern - Hourly,HOURLY,21.04,18.17,22.94
3065307355,Senior Project Engineer,ANNUAL,104587.77,93854.34,127308.73
3065307355,Senior Systems Engineer,ANNUAL,106552.8,83797.71,148543.07
